id,severity,dtp_cat,dead_count,injured_count,participants,peop_in_car,veh_category,participant_violations,region,address,exp,child,pedestr,bump,light,village,city,highway,gender,speed,low_distance,op_way,give_way,red_light,bad_grip,bad_visibility,precip,cloudy,fog_snowstorm,houses,yard_exit,r_roadcross,nr_roadcross,school,bridge,industry,mall,long,lat,rwd,awd,fwd,weight,power,vehicle_age,month,d_week,weekday,time_of_day,week,pickup_cluster,distance
2453772,0,Столкновение,0,1,3,1,1,"Другие нарушения ПДД водителем, Несоблюдение требований ОСАГО",Новгородский район,"Новгород-Луга, 1 км",7.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,31.2025,58.5842,1,0,0,8000,300,15.0,11,6,1,6,45,0,7.859757294022941
2450225,0,Наезд на стоящее ТС,0,1,3,1,0,,Новгородский район,"М-10 Подъезд к городу Новгород от а/д М-10, 38 км",9.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,31.2229,58.3202,0,0,1,1600,200,7.0,10,6,1,4,40,17,22.6994184098209
2450225,0,Наезд на стоящее ТС,0,1,3,2,0,Неправильный выбор дистанции,Новгородский район,"М-10 Подъезд к городу Новгород от а/д М-10, 38 км",2.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,31.2229,58.3202,0,0,1,1200,90,11.0,10,6,1,4,40,17,22.6994184098209
2451784,0,Наезд на пешехода,0,1,2,1,0,,Новгородский район,"Савино-Селищи, 10 км",31.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,31.42695,58.62514,0,0,1,1300,106,6.0,2,3,0,6,9,14,14.572129838290493
2451786,1,Опрокидывание,0,3,3,3,0,Другие нарушения ПДД водителем,Новгородский район,"Драгунское шоссе, 1 км",12.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,31.309748,58.600017,0,0,1,1200,98,14.0,2,1,0,2,9,0,8.88687919118079
2449748,0,Столкновение,0,1,2,1,1,Несоблюдение очередности проезда,Новгородский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 536 км",13.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,31.254375,58.44597,1,0,0,8000,540,16.0,1,3,0,3,3,0,8.596424688584491
2449748,1,Столкновение,0,1,2,1,1,Выезд на полосу встречного движения,Новгородский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 536 км",6.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,31.254375,58.44597,0,0,1,1200,80,9.0,1,3,0,3,3,0,8.596424688584491
2449755,1,Столкновение,0,1,3,1,0,"Нарушение правил перестроения, Несоблюдение очередности проезда",Новгородский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 495 км",17.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,31.7681,58.4508,0,1,0,1300,80,3.0,1,5,1,4,2,16,30.048605226414658
2449755,0,Столкновение,0,1,3,1,0,,Новгородский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 495 км",7.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,31.7681,58.4508,0,1,0,2350,350,3.0,1,5,1,4,2,16,30.048605226414658
2449755,0,Столкновение,0,1,3,1,0,,Новгородский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 495 км",17.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,31.7681,58.4508,0,0,1,1600,200,8.0,1,5,1,4,2,16,30.048605226414658
2449766,0,Столкновение,0,3,4,2,0,Нарушение требований дорожных знаков,Новгородский район,"Новгород-Луга, 7 км",11.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.080812,58.349536,0,0,1,1400,130,10.0,1,5,1,6,53,17,22.19111317891768
2449766,1,Столкновение,0,3,4,2,0,,Новгородский район,"Новгород-Луга, 7 км",10.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.080812,58.349536,0,0,1,950,90,17.0,1,5,1,6,53,17,22.19111317891768
2455717,2,Опрокидывание,0,1,1,1,0,"Несоблюдение бокового интервала, Отказ водителя от прохождения медицинского освидетельствования на состояние опьянения",Новгородский район,"Р-56 Великий Новгород - Сольцы - Порхов - Псков, 6 км",7.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,31.20158,58.490341,0,0,1,1300,100,9.0,10,6,1,1,42,0,5.3650412252450375
2455728,0,Наезд на пешехода,0,1,2,1,0,,Новгородский район,"Новгород-Нехино, 1 км",4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.1851,58.52305,0,0,1,1200,120,4.0,10,4,0,7,40,0,4.918759362722645
2454123,0,Столкновение,0,1,2,1,0,,Новгородский район,"д Трубичино, гск комплекс 1, 1",24.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,31.8909,58.0698,0,0,1,1500,180,16.0,5,2,0,5,19,2,62.08912538357212
2451055,1,Столкновение,0,1,2,1,3,,Новгородский район,"Новгород-Нехино, 0 км",,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31.079167,58.310278,0,0,1,1500,100,,5,5,1,4,22,17,26.11538519609383
2452297,0,Столкновение,0,1,4,1,0,Неправильный выбор дистанции,Новгородский район,"М-10 Подъезд к городу Новгород от а/д М-10, 13 км",9.0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,31.5,58.9833,0,0,1,1300,122,0.0,11,1,0,6,45,14,52.89233659442809
2452297,1,Столкновение,0,1,4,1,0,,Новгородский район,"М-10 Подъезд к городу Новгород от а/д М-10, 13 км",15.0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,31.5,58.9833,0,0,1,1500,130,28.0,11,1,0,6,45,14,52.89233659442809
2452297,0,Столкновение,0,1,4,1,0,,Новгородский район,"М-10 Подъезд к городу Новгород от а/д М-10, 13 км",9.0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,31.5,58.9833,0,1,0,1500,150,11.0,11,1,0,6,45,14,52.89233659442809
2452297,0,Столкновение,0,1,4,1,0,,Новгородский район,"М-10 Подъезд к городу Новгород от а/д М-10, 13 км",1.0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,31.5,58.9833,0,0,1,1300,110,9.0,11,1,0,6,45,14,52.89233659442809
2454408,1,Столкновение,0,3,4,3,0,,Новгородский район,"М-10 Подъезд к городу Новгород от а/д М-10, 39 км",22.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,31.354444,58.532483,0,0,1,1100,75,4.0,8,1,0,3,34,0,5.028188448687421
2454408,1,Столкновение,0,3,4,1,0,Несоблюдение очередности проезда перекрестков,Новгородский район,"М-10 Подъезд к городу Новгород от а/д М-10, 39 км",7.0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,31.354444,58.532483,0,0,1,1400,150,10.0,8,1,0,3,34,0,5.028188448687421
2454439,0,Столкновение,0,1,3,1,0,Несоблюдение очередности проезда перекрестков,Новгородский район,"Новгород-Луга, 7 км",36.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.180744,58.578031,0,1,0,1500,150,2.0,8,5,1,5,31,0,8.02140069958645
2454439,0,Столкновение,0,1,3,2,0,,Новгородский район,"Новгород-Луга, 7 км",19.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.180744,58.578031,0,0,1,1200,75,3.0,8,5,1,5,31,0,8.02140069958645
2455611,0,Наезд на стоящее ТС,0,3,7,2,0,,Новгородский район,"Р-56 Великий Новгород - Сольцы - Порхов - Псков, 5 км",12.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31.218596,58.500197,0,0,1,1300,110,20.0,4,5,1,3,16,0,3.8985360683229278
2455611,0,Наезд на стоящее ТС,0,3,7,1,0,Неправильный выбор дистанции,Новгородский район,"Р-56 Великий Новгород - Сольцы - Порхов - Псков, 5 км",12.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31.218596,58.500197,0,0,1,1850,300,21.0,4,5,1,3,16,0,3.8985360683229278
2455611,1,Наезд на стоящее ТС,0,3,7,3,0,,Новгородский район,"Р-56 Великий Новгород - Сольцы - Порхов - Псков, 5 км",20.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31.218596,58.500197,0,0,1,1100,90,16.0,4,5,1,3,16,0,3.8985360683229278
2455611,0,Наезд на стоящее ТС,0,3,7,1,0,,Новгородский район,"Р-56 Великий Новгород - Сольцы - Порхов - Псков, 5 км",10.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31.218596,58.500197,0,0,1,1400,150,4.0,4,5,1,3,16,0,3.8985360683229278
2452629,0,Столкновение,0,1,2,1,1,,Новгородский район,"М-10 Подъезд к городу Новгород от а/д М-10, 39 км",9.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.330819,58.533233,0,0,1,2500,100,19.0,10,0,0,3,40,0,3.724597341248075
2452629,1,Столкновение,0,1,2,1,0,Нарушение правил расположения ТС на проезжей части,Новгородский район,"М-10 Подъезд к городу Новгород от а/д М-10, 39 км",4.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.330819,58.533233,0,0,1,900,60,6.0,10,0,0,3,40,0,3.724597341248075
2453673,2,Наезд на пешехода,1,0,2,1,0,,Новгородский район,"д Новая Мельница, Новгород-Нехино, 1 км",42.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,31.8125,58.3667,1,0,0,1000,80,23.0,4,6,1,6,13,16,36.03790874621844
2455209,1,Столкновение,0,1,2,1,0,,Новгородский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 531 км",10.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,31.2335,58.423,0,0,1,1600,180,5.0,9,5,1,5,35,0,11.302584319900447
2455209,0,Столкновение,0,1,2,1,1,Несоблюдение очередности проезда перекрестков,Новгородский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 531 км",14.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,31.2335,58.423,1,0,0,12000,400,2.0,9,5,1,5,35,0,11.302584319900447
2455187,0,Столкновение,0,1,3,1,0,,Новгородский район,"Панковка-Новгород-Нехино, 3 км",25.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31.160917,58.521,0,0,1,1200,87,6.0,9,0,0,3,38,0,6.3263617385744135
2455187,0,Столкновение,0,1,3,2,0,Несоблюдение очередности проезда перекрестков,Новгородский район,"Панковка-Новгород-Нехино, 3 км",2.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31.160917,58.521,0,0,1,1500,150,13.0,9,0,0,3,38,0,6.3263617385744135
2455200,1,Столкновение,0,4,4,3,0,,Новгородский район,"Бронница-Частова, 13 км",11.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.718087,58.505718,0,1,0,1600,150,5.0,9,5,1,5,36,16,26.103196002882235
2455200,1,Столкновение,0,4,4,1,0,"Нарушение правил расположения ТС на проезжей части, Несоблюдение очередности проезда перекрестков",Новгородский район,"Бронница-Частова, 13 км",8.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.718087,58.505718,0,0,1,1100,85,3.0,9,5,1,5,36,16,26.103196002882235
2455198,1,Наезд на препятствие,0,2,3,1,1,,Новгородский район,"М-11 Скоростная автомобильная дорога Москва – Санкт-Петербург (основное направление), 545 км",12.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31.471206,58.804085,1,0,0,12000,500,4.0,9,6,1,3,36,14,33.36932408279704
2455198,2,Наезд на препятствие,0,2,3,2,0,Выезд на полосу встречного движения,Новгородский район,"М-11 Скоростная автомобильная дорога Москва – Санкт-Петербург (основное направление), 545 км",7.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31.471206,58.804085,0,0,1,1100,85,1.0,9,6,1,3,36,14,33.36932408279704
2453585,1,Наезд на препятствие,0,3,3,3,0,Другие нарушения ПДД водителем,Новгородский район,"пгт Пролетарское городское поселение, ул Октябрьская, 37",1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,31.08978,58.87665,0,0,1,1300,120,23.0,2,4,0,3,7,14,40.691511648863475
2452214,0,Наезд на пешехода,0,1,2,1,0,"Несоответствие скорости конкретным условиям движения, Употребление водителем алкогольных напитков, наркотических, психотропных или иных одурманивающих веществ после дорожно-транспортного происшествия, к которому он причастен, до проведения освидетельствования с целью установления состояния опьянения или до принятия решения об освобождении от проведения такого освидетельствовани",Новгородский район,"Новгоро-Шимск-Сутоки-Богданово, 6 км",,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,30.593365,58.23594,0,0,1,1200,90,14.0,5,4,0,0,18,13,50.724903802652626
2452219,1,Столкновение,0,2,3,2,0,Неправильный выбор дистанции,Новгородский район,"Драгунское шоссе, 1 км",5.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.195515,58.359099,0,0,1,1200,100,14.0,5,4,0,6,18,17,18.71543196842206
2452219,0,Столкновение,0,2,3,1,0,,Новгородский район,"Драгунское шоссе, 1 км",46.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.195515,58.359099,0,0,1,1300,120,9.0,5,4,0,6,18,17,18.71543196842206
2452194,0,Наезд на пешехода,0,1,2,1,0,,Новгородский район,"пгт Тёсово-Нетыльское городское поселение, Подберезье-Село Гора-Рогавка, 42 км",2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,31.041202,58.566047,0,0,1,1300,150,32.0,5,0,0,4,20,0,14.108029334261198
2453895,1,Наезд на стоящее ТС,0,2,3,1,1,,Новгородский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 544 км",14.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31.476088,58.82534,0,0,1,1500,100,1.0,7,3,0,5,30,14,35.685870280192475
2453895,0,Наезд на стоящее ТС,0,2,3,1,1,,Новгородский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 544 км",18.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31.476088,58.82534,1,0,0,8000,540,17.0,7,3,0,5,30,14,35.685870280192475
2453895,1,Наезд на стоящее ТС,0,2,3,1,1,Нарушение правил расположения ТС на проезжей части,Новгородский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 544 км",15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31.476088,58.82534,1,0,0,9000,500,1.0,7,3,0,5,30,14,35.685870280192475
2455097,2,Столкновение,1,1,3,2,2,Неправильный выбор дистанции,Новгородский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 496 км",13.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.75729,58.456198,0,0,1,1500,130,11.0,5,1,0,0,18,16,29.28379990453698
2455097,2,Столкновение,1,1,3,1,1,,Новгородский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 496 км",3.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.75729,58.456198,1,0,0,9000,400,6.0,5,1,0,0,18,16,29.28379990453698
2455630,2,Столкновение,0,2,3,1,0,,Новгородский район,"Панковка-Новгород-Нехино, 2 км",17.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31.168213,58.52091,1,0,0,1000,80,8.0,4,1,0,6,16,0,5.903342963099987
2455630,1,Столкновение,0,2,3,2,1,Выезд на полосу встречного движения,Новгородский район,"Панковка-Новгород-Нехино, 2 км",30.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31.168213,58.52091,0,0,1,1200,90,7.0,4,1,0,6,16,0,5.903342963099987
2455084,0,Наезд на стоящее ТС,0,1,2,1,0,Неправильный выбор дистанции,Новгородский район,"Панковка-Новгород-Нехино, 1 км",8.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,31.198533,58.495791,0,0,1,1500,130,12.0,5,0,0,4,21,0,5.118640858216725
2455084,1,Наезд на стоящее ТС,0,1,2,1,0,,Новгородский район,"Панковка-Новгород-Нехино, 1 км",4.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,31.198533,58.495791,0,0,1,1300,120,22.0,5,0,0,4,21,0,5.118640858216725
2455093,0,Столкновение,0,1,4,2,0,,Новгородский район,"Р-56 Великий Новгород - Сольцы - Порхов - Псков, 5 км",17.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,31.20512,58.492382,0,0,1,1200,75,5.0,5,5,1,5,18,0,5.060176211645196
2455093,0,Столкновение,0,1,4,1,0,,Новгородский район,"Р-56 Великий Новгород - Сольцы - Порхов - Псков, 5 км",23.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,31.20512,58.492382,0,0,1,1400,100,16.0,5,5,1,5,18,0,5.060176211645196
2455093,0,Столкновение,0,1,4,1,0,Несоблюдение очередности проезда перекрестков,Новгородский район,"Р-56 Великий Новгород - Сольцы - Порхов - Псков, 5 км",8.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,31.20512,58.492382,0,0,1,1200,75,9.0,5,5,1,5,18,0,5.060176211645196
2449834,0,Столкновение,0,1,3,1,1,,Новгородский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 487 км",7.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,31.25,58.5333,1,0,0,11000,400,3.0,12,5,1,4,50,0,1.6345527734449685
2449834,0,Столкновение,0,1,3,1,1,,Новгородский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 487 км",12.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,31.25,58.5333,1,0,0,12000,400,4.0,12,5,1,4,50,0,1.6345527734449685
2449834,1,Столкновение,0,1,3,1,1,Неправильный выбор дистанции,Новгородский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 487 км",32.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,31.25,58.5333,1,0,0,9000,400,14.0,12,5,1,4,50,0,1.6345527734449685
2455634,0,Наезд на пешехода,0,1,2,1,0,"Несоблюдение бокового интервала, Несоблюдение требований ОСАГО",Новгородский район,"пгт Панковское городское поселение, ул Советская, 5",7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31.215141,58.498543,0,0,1,1300,120,11.0,4,2,0,4,15,0,4.170597465391528
2455637,2,Столкновение,3,0,4,3,0,Несоблюдение очередности проезда перекрестков,Новгородский район,"Р-56 Великий Новгород - Сольцы - Порхов - Псков, 14 км",36.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.103239,58.433088,1,0,0,1000,80,12.0,4,5,1,3,14,17,13.907489632030023
2455637,2,Столкновение,3,0,4,1,0,,Новгородский район,"Р-56 Великий Новгород - Сольцы - Порхов - Псков, 14 км",17.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.103239,58.433088,0,1,0,1950,250,4.0,4,5,1,3,14,17,13.907489632030023
2452437,0,Столкновение,0,1,2,1,0,Неправильный выбор дистанции,Новгородский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 531 км",7.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,31.2353,58.4199,0,0,1,1400,150,10.0,8,2,0,3,33,0,11.622885445605796
2452437,1,Столкновение,0,1,2,1,0,,Новгородский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 531 км",9.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,31.2353,58.4199,0,0,1,1200,87,1.0,8,2,0,3,33,0,11.622885445605796
2451707,0,Столкновение,0,1,3,1,1,Неправильный выбор дистанции,Новгородский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 545 км",19.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,31.281667,58.495,1,0,0,8000,400,7.0,6,1,0,4,27,0,3.1731210202616995
2451707,1,Столкновение,0,1,3,1,0,,Новгородский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 545 км",29.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,31.281667,58.495,1,0,0,1500,100,2.0,6,1,0,4,27,0,3.1731210202616995
2451707,0,Столкновение,0,1,3,1,1,,Новгородский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 545 км",23.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,31.281667,58.495,1,0,0,8000,400,11.0,6,1,0,4,27,0,3.1731210202616995
2455641,2,Столкновение,0,3,3,1,0,Несоответствие скорости конкретным условиям движения,Новгородский район,"Новгород-Луга, 4 км",10.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,31.059508,58.593622,0,0,1,1500,150,10.0,4,0,0,3,14,0,14.516145599269374
2455641,2,Столкновение,0,3,3,2,0,,Новгородский район,"Новгород-Луга, 4 км",11.0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,31.059508,58.593622,0,0,1,1300,100,3.0,4,0,0,3,14,0,14.516145599269374
2450099,0,Наезд на пешехода,0,1,2,1,0,Нарушение правил проезда пешеходного перехода,Новгородский район,"Новгород-Нехино, 3 км",3.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,31.143343,58.523532,0,0,1,1500,180,11.0,12,1,0,2,49,0,7.3435065708884695
2454811,1,Столкновение,0,1,2,1,0,Неправильный выбор дистанции,Новгородский район,"М-10 Россия, подъезд к городу Новгород, 26 км",11.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,31.559322,58.531015,0,1,0,1500,150,4.0,1,2,0,2,2,16,16.831607460380432
2454811,0,Столкновение,0,1,2,1,0,,Новгородский район,"М-10 Россия, подъезд к городу Новгород, 26 км",24.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,31.559322,58.531015,0,0,1,1400,120,9.0,1,2,0,2,2,16,16.831607460380432
2455806,1,Опрокидывание,0,1,1,1,3,"Нарушение правил расположения ТС на проезжей части, Нарушение правил применения мотошлема",Новгородский район,"д Чечулино, ул Царева, 1",8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,31.368263,58.661981,0,0,1,1500,100,10.0,6,4,0,7,26,14,16.488174867953262
2455818,0,Наезд на стоящее ТС,0,1,2,1,1,,Новгородский район,"д Чечулино, М-10 Россия, подъезд к городу Новгород, 2 км",25.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,31.366439,58.669552,1,0,0,12000,500,7.0,6,5,1,4,24,14,17.24569438014891
2455818,1,Наезд на стоящее ТС,0,1,2,1,3,Нарушение правил расположения ТС на проезжей части,Новгородский район,"д Чечулино, М-10 Россия, подъезд к городу Новгород, 2 км",3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,31.366439,58.669552,0,0,0,150,10,10.0,6,5,1,4,24,14,17.24569438014891
2455919,2,Столкновение,0,1,3,2,0,Неправильный выбор дистанции,Новгородский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 523 км",4.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,31.275245,58.384194,0,0,1,1200,87,3.0,7,4,0,6,28,0,15.421856600859602
2455919,1,Столкновение,0,1,3,1,0,,Новгородский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 523 км",6.0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,31.275245,58.384194,0,0,1,1200,120,2.0,7,4,0,6,28,0,15.421856600859602
2455921,0,Столкновение,0,1,4,1,1,Неправильный выбор дистанции,Новгородский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 531 км",19.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31.3956,58.7033,1,0,0,8000,400,1.0,7,5,1,5,26,14,21.34572628312026
2455921,0,Столкновение,0,1,4,2,0,,Новгородский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 531 км",9.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31.3956,58.7033,0,0,1,1200,120,2.0,7,5,1,5,26,14,21.34572628312026
